fixture_id,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,event_detail,event_comments
974404,5,,2283,Atlas,35783.0,B. Lozano,,,Goal,Normal Goal,
974404,16,,2283,Atlas,35532.0,J. Quiñones,,,Goal,Normal Goal,
974404,45,,2291,Puebla,36088.0,G. Martinez,,,Card,Yellow Card,
974404,46,,2291,Puebla,292227.0,E. Martínez,51640.0,F. Waller,subst,Substitution 1,
974404,46,,2291,Puebla,51658.0,E. Gularte,35841.0,D. Aguilar,subst,Substitution 2,
974404,51,,2283,Atlas,6084.0,G. Silva,,,Goal,Own Goal,
974404,58,,2291,Puebla,35751.0,O. Fernandez,,,Card,Yellow Card,
974404,62,,2283,Atlas,2423.0,A. Santamaría,35830.0,A. Gómez,subst,Substitution 1,
974404,62,,2283,Atlas,35597.0,L. Reyes,16462.0,A. Chalá,subst,Substitution 2,
974404,65,,2291,Puebla,157905.0,Á. Robles,35634.0,M. Barragán,subst,Substitution 3,
974404,65,,2291,Puebla,36088.0,G. Martínez,51589.0,K. Ramírez,subst,Substitution 4,
974404,67,,2291,Puebla,35782.0,D. De Buen,,,Card,Yellow Card,
974404,69,,2283,Atlas,35783.0,B. Lozano,,,Goal,Normal Goal,
974404,74,,2291,Puebla,35751.0,O. Fernández,35965.0,G. Corral,subst,Substitution 5,
974404,76,,2283,Atlas,35792.0,J. Furch,94561.0,C. Trejo,subst,Substitution 3,
974404,76,,2283,Atlas,35860.0,O. Herrera,35850.0,J. Márquez,subst,Substitution 4,
974404,90,3.0,2283,Atlas,35783.0,B. Lozano,35549.0,J. Martínez,subst,Substitution 5,
974405,44,,14002,Mazatlán,35988.0,A. Loba,,,Card,Yellow Card,
974405,45,,2288,Necaxa,35617.0,A. Pena,,,Card,Yellow Card,
974405,45,4.0,2288,Necaxa,35643.0,R. Monreal,35793.0,B. Garnica,Goal,Normal Goal,
974405,56,,14002,Mazatlán,36195.0,B. Colula,50932.0,J. Colmán,subst,Substitution 1,
974405,57,,14002,Mazatlán,35517.0,F. Venegas,35663.0,E. Orona,subst,Substitution 2,
974405,64,,2288,Necaxa,35643.0,R. Monreal,199539.0,V. Poggi,subst,Substitution 1,
974405,68,,14002,Mazatlán,11765.0,E. Bello,35958.0,M. Sansores,subst,Substitution 3,
974405,76,,2288,Necaxa,35793.0,B. Garnica,325270.0,J. Domínguez,subst,Substitution 2,
974405,76,,2288,Necaxa,35575.0,Édgar Méndez,9723.0,F. Batista,subst,Substitution 3,
974405,88,,14002,Mazatlán,35943.0,R. Meraz,36251.0,E. Sánchez,subst,Substitution 4,
974405,88,,14002,Mazatlán,46855.0,Y. Bárcenas,403700.0,O. Moreno,subst,Substitution 5,
974405,90,6.0,2288,Necaxa,13176.0,J. Segovia,,,Card,Yellow Card,
974405,90,1.0,2288,Necaxa,36045.0,F. Madrigal,378974.0,R. Cortéz,subst,Substitution 4,
974405,90,1.0,2288,Necaxa,6711.0,D. Batallini,52058.0,M. Silvera,subst,Substitution 5,
974406,17,,2281,Toluca,44435.0,C. Baeza,,,Card,Yellow Card,
974406,21,,2280,Club Tijuana,35766.0,L. Cavallini,,,Card,Yellow Card,
974406,22,,2281,Toluca,51776.0,M. Araújo,2563.0,J. Meneses,Goal,Normal Goal,
974406,24,,2281,Toluca,51776.0,M. Araújo,35735.0,B. Angulo,Goal,Normal Goal,
974406,26,,2280,Club Tijuana,35719.0,L. Lopez,,,Card,Yellow Card,
974406,30,,2280,Club Tijuana,35719.0,Leonel López,59333.0,F. Valenzuela,subst,Substitution 1,
974406,35,,2281,Toluca,35735.0,B. Angulo,35981.0,M. Ruiz,Goal,Normal Goal,
974406,41,,2280,Club Tijuana,35715.0,A. Canelo,,,Card,Yellow Card,
974406,45,1.0,2280,Club Tijuana,36324.0,R. Godinez,,,Card,Yellow Card,
974406,46,,2280,Club Tijuana,36170.0,E. Armenta,35832.0,I. Govea,subst,Substitution 2,
974406,46,,2280,Club Tijuana,36324.0,R. Godínez,36182.0,F. Contreras,subst,Substitution 3,
974406,47,,2280,Club Tijuana,50768.0,L. Rodríguez,,,Goal,Normal Goal,
974406,58,,2280,Club Tijuana,59333.0,F. Valenzuela,,,Goal,Normal Goal,
974406,61,,2281,Toluca,36187.0,É. López,108542.0,J. Venegas,subst,Substitution 1,
974406,66,,2280,Club Tijuana,6581.0,F. Lertora,,,Card,Yellow Card,
974406,74,,2280,Club Tijuana,59070.0,A. Martínez,12404.0,J. Montecinos,subst,Substitution 4,
974406,77,,2280,Club Tijuana,35766.0,L. Cavallini,,,Goal,Normal Goal,
974406,84,,2281,Toluca,44435.0,C. Baeza,35484.0,F. Navarro,subst,Substitution 2,
974406,84,,2281,Toluca,2563.0,J. Meneses,35985.0,Camilo Sanvezzo,subst,Substitution 3,
974406,90,5.0,2281,Toluca,51776.0,M. Araujo,,,Card,Yellow Card,
974406,90,3.0,2280,Club Tijuana,50768.0,L. Rodriguez,,,Card,Yellow Card,
974407,23,,2295,Cruz Azul,6129.0,Augusto Lotti,,,Card,Yellow Card,Foul
974407,46,,2295,Cruz Azul,6030.0,R. Carrera,2565.0,I. Morales,subst,Substitution 1,
974407,46,,2295,Cruz Azul,6129.0,A. Lotti,16432.0,M. Estrada,subst,Substitution 2,
974407,46,,2314,Atletico San Luis,5795.0,M. Klimowicz,278345.0,Vitinho,subst,Substitution 1,
974407,46,,2314,Atletico San Luis,19307.0,Léo Bonatini,35556.0,Á. Zaldívar,subst,Substitution 2,
974407,50,,2314,Atletico San Luis,95777.0,Jose Garcia,,,Card,Yellow Card,Foul
974407,58,,2314,Atletico San Luis,35884.0,Dieter Villalpando,,,Card,Yellow Card,Foul
974407,65,,2295,Cruz Azul,12406.0,C. Rotondi,36172.0,A. Escoboza,subst,Substitution 3,
974407,69,,2295,Cruz Azul,36172.0,Alonso Escoboza,,,Card,Yellow Card,Foul
974407,79,,2314,Atletico San Luis,2451.0,J. Murillo,36506.0,D. Andrade,subst,Substitution 3,
974407,79,,2314,Atletico San Luis,375586.0,E.  Águila,195226.0,U. García,subst,Substitution 4,
974407,81,,2314,Atletico San Luis,35535.0,Marcelo Barovero,,,Card,Yellow Card,Foul
974407,82,,2295,Cruz Azul,2565.0,I. Morales,,,Goal,Penalty,
974407,85,,2314,Atletico San Luis,36034.0,Unai Bilbao,47423.0,Sabin Merino,subst,Substitution 5,
974407,90,2.0,2314,Atletico San Luis,47423.0,Sabin Merino,,,Card,Yellow Card,Foul
974407,90,3.0,2295,Cruz Azul,2888.0,C. Rodríguez,35571.0,R. Baca,subst,Substitution 4,
974408,40,,2279,Tigres UANL,28337.0,F. Gorriarán,35590.0,S. Córdova,subst,Substitution 1,
974408,43,,2282,Monterrey,35550.0,M. Meza,,,Card,Yellow Card,
974408,45,4.0,2282,Monterrey,35552.0,R. Funes Mori,,,Card,Yellow Card,
974408,55,,2282,Monterrey,35970.0,L. Romo,,,Card,Yellow Card,
974408,55,,2279,Tigres UANL,35530.0,A. Gignac,,,Card,Yellow Card,
974408,65,,2279,Tigres UANL,35773.0,J. Angulo,,,Card,Yellow Card,
974408,68,,2282,Monterrey,35970.0,L. Romo,2509.0,C. Ortiz,Goal,Normal Goal,
974408,70,,2282,Monterrey,35546.0,A. González,35974.0,J. Cortizo,subst,Substitution 1,
974408,70,,2282,Monterrey,35550.0,M. Meza,16482.0,R. Aguirre,subst,Substitution 2,
974408,80,,2282,Monterrey,35552.0,R. Funes Mori,2556.0,S. Vegas,subst,Substitution 3,
974408,80,,2282,Monterrey,2509.0,C. Ortiz,8454.0,O. Govea,subst,Substitution 4,
974408,81,,2279,Tigres UANL,35525.0,G. Pizarro,1577.0,D. Lainez,subst,Substitution 2,
974408,81,,2279,Tigres UANL,36059.0,N. Ibáñez,10402.0,N. López,subst,Substitution 3,
974408,86,,2282,Monterrey,2874.0,H. Moreno,35648.0,É. Aguirre,subst,Substitution 5,
974408,87,,2279,Tigres UANL,1577.0,D. Lainez,,,Card,Yellow Card,
974409,4,,2287,Club America,46744.0,L. Suarez,,,Card,Yellow Card,
974409,16,,2287,Club America,2616.0,Jonathan Rodríguez,2561.0,D. Valdés,Goal,Normal Goal,
974409,38,,2287,Club America,2616.0,Jonathan Rodríguez,35603.0,H. Martín,Goal,Normal Goal,
974409,42,,2287,Club America,46744.0,L. Suárez,,,Goal,Normal Goal,
974409,46,,2278,Guadalajara Chivas,2889.0,A. Vega,,,Card,Yellow Card,
974409,46,,2278,Guadalajara Chivas,35888.0,R. Cisneros,2889.0,A. Vega,subst,Substitution 1,
974409,53,,2287,Club America,35603.0,H. Martín,129931.0,E. Lara,Goal,Normal Goal,
974409,55,,2287,Club America,35603.0,H. Martin,,,Card,Yellow Card,
974409,62,,2278,Guadalajara Chivas,129931.0,E. Lara,,,Goal,Own Goal,
974409,63,,2287,Club America,46744.0,L. Suárez,35885.0,A. Zendejas,subst,Substitution 1,
974409,64,,2278,Guadalajara Chivas,35887.0,C. Cisneros,92590.0,D. Ríos,subst,Substitution 2,
974409,64,,2278,Guadalajara Chivas,35623.0,R. González,36077.0,S. Flores,subst,Substitution 3,
974409,64,,2287,Club America,2880.0,J. dos Santos,35488.0,P. Aquino,subst,Substitution 2,
974409,72,,2278,Guadalajara Chivas,36077.0,S. Flores,92590.0,D. Ríos,Goal,Normal Goal,
974409,80,,2287,Club America,2616.0,Jonathan Rodríguez,35679.0,L. Fuentes,subst,Substitution 3,
974409,89,,2287,Club America,35603.0,H. Martín,51530.0,F. Viñas,subst,Substitution 4,
974409,90,3.0,2278,Guadalajara Chivas,35877.0,F. Beltrán,189568.0,P. Pérez,subst,Substitution 4,
974409,90,3.0,2278,Guadalajara Chivas,35613.0,C. Calderón,35870.0,A. Mayorga,subst,Substitution 5,
974409,90,7.0,2278,Guadalajara Chivas,2871.0,V. Guzman,,,Card,Red Card,
974409,90,,2278,Guadalajara Chivas,35613.0,C. Calderon,,,Card,Yellow Card,
974409,90,,2287,Club America,35885.0,A. Zendejas,,,Card,Yellow Card,
974410,29,,2286,U.N.A.M. - Pumas,51841.0,Gustavo del Prete,,,Card,Red Card,Foul
974410,39,,2286,U.N.A.M. - Pumas,9212.0,Higor Meritão,,,Card,Yellow Card,Foul
974410,41,,2292,Pachuca,51600.0,Enzo Martínez,,,Card,Yellow Card,Foul
974410,46,,2286,U.N.A.M. - Pumas,9212.0,Higor Meritão,325817.0,S. Trigos,subst,Substitution 1,
974410,46,,2286,U.N.A.M. - Pumas,13409.0,J. Dinenno,197524.0,Diogo de Oliveira,subst,Substitution 2,
974410,54,,2292,Pachuca,237062.0,I. Luna,35690.0,L. Chávez,subst,Substitution 1,
974410,55,,2292,Pachuca,277189.0,J. Castillo,35657.0,T. Figueroa,Goal,Normal Goal,
974410,65,,2292,Pachuca,35657.0,T. Figueroa,64134.0,M. Hinestroza,subst,Substitution 2,
974410,65,,2292,Pachuca,35669.0,R. de La Rosa,35879.0,J. López,subst,Substitution 3,
974410,66,,2286,U.N.A.M. - Pumas,576.0,E. Salvio,35919.0,C. Gutiérrez,subst,Substitution 3,
974410,74,,2286,U.N.A.M. - Pumas,407675.0,Pablo Monroy,,,Card,Yellow Card,Foul
974410,75,,2292,Pachuca,277189.0,J. Castillo,196460.0,M. Isais,subst,Substitution 4,
974410,75,,2292,Pachuca,128166.0,I. Hernández,41450.0,C. Arango,subst,Substitution 5,
974410,79,,2286,U.N.A.M. - Pumas,35880.0,J. Molina,271852.0,A. Álvarez,subst,Substitution 4,
974410,79,,2292,Pachuca,196460.0,M. Isais,35879.0,J. López,Goal,Normal Goal,
974411,2,,2290,Club Queretaro,373294.0,R. López,,,Goal,Normal Goal,
974411,4,,2298,FC Juarez,75989.0,Tomás Molina,,,Card,Yellow Card,Foul
974411,30,,2290,Club Queretaro,35681.0,Omar Mendoza,,,Card,Yellow Card,Foul
974411,37,,2298,FC Juarez,2876.0,Luís Rodríguez,,,Card,Yellow Card,Foul
974411,46,,2290,Club Queretaro,339650.0,E. Ayón,127298.0,R. Zúñiga,subst,Substitution 1,
974411,46,,2290,Club Queretaro,35681.0,O. Mendoza,35614.0,C. Guzmán,subst,Substitution 2,
974411,59,,2298,FC Juarez,70757.0,M. Olivera,,,Goal,Normal Goal,
974411,64,,2290,Club Queretaro,35645.0,Á. Sepúlveda,36282.0,Á. Verda,subst,Substitution 3,
974411,64,,2298,FC Juarez,2876.0,L. Rodríguez,35975.0,J. Gómez,subst,Substitution 1,
974411,66,,2298,FC Juarez,35721.0,A. Medina,6245.0,J. Soñora,subst,Substitution 2,
974411,69,,2298,FC Juarez,35972.0,J. Sierra,6245.0,J. Soñora,Goal,Normal Goal,
974411,78,,2298,FC Juarez,75989.0,T. Molina,36478.0,F. Nevárez,subst,Substitution 3,
974411,78,,2298,FC Juarez,2877.0,C. Salcedo,35710.0,A. Mora,subst,Substitution 4,
974411,78,,2298,FC Juarez,359835.0,D. García,35946.0,M. Osuna,subst,Substitution 5,
974411,79,,2290,Club Queretaro,373294.0,R. López,35840.0,C. Aboagye,subst,Substitution 4,
974411,80,,2290,Club Queretaro,35917.0,K. Escamilla,36517.0,Alberto García,subst,Substitution 5,
974411,85,,2298,FC Juarez,35903.0,Alejandro Arribas,,,Card,Yellow Card,Foul
974411,87,,2290,Club Queretaro,35926.0,P. Barrera,,,Goal,Penalty,
974412,7,,2289,Leon,35668.0,V. Dávila,,,Goal,Normal Goal,
974412,27,,2289,Leon,35595.0,I. Moreno,35494.0,Y. Moreno,Goal,Normal Goal,
974412,29,,2285,Santos Laguna,35781.0,Hugo Rodríguez,,,Card,Red Card,Professional foul last man
974412,32,,2285,Santos Laguna,127214.0,D. Medina,63964.0,F. Torres,subst,Substitution 1,
974412,42,,2289,Leon,35494.0,Y. Moreno,35574.0,E. Hernández,subst,Substitution 1,
974412,43,,2289,Leon,35595.0,Iván Moreno,,,Card,Yellow Card,Foul
974412,44,,2289,Leon,35668.0,V. Dávila,,,Goal,Normal Goal,
974412,45,1.0,2285,Santos Laguna,35790.0,Javier Correa,,,Card,Yellow Card,Off the ball foul
974412,46,,2285,Santos Laguna,35659.0,R. López,36501.0,Ó. Manzanarez,subst,Substitution 2,
974412,46,,2285,Santos Laguna,35878.0,A. Cervantes,126671.0,L. González,subst,Substitution 3,
974412,46,,2285,Santos Laguna,35790.0,J. Correa,269414.0,J. González,subst,Substitution 4,
974412,46,,2289,Leon,35485.0,Osvaldo Rodríguez,,,Card,Yellow Card,Foul
974412,58,,2285,Santos Laguna,12887.0,H. Preciado,126671.0,L. González,Goal,Normal Goal,
974412,65,,2289,Leon,167014.0,F. Ambríz,35668.0,V. Dávila,Goal,Normal Goal,
974412,67,,2285,Santos Laguna,126671.0,Lucas González,,,Card,Yellow Card,Foul
974412,74,,2285,Santos Laguna,6579.0,J. Brunetta,212841.0,S. Muñóz,subst,Substitution 5,
974412,76,,2289,Leon,35595.0,I. Moreno,302956.0,H. Uribe,subst,Substitution 2,
974412,76,,2289,Leon,35668.0,V. Dávila,94559.0,A. Alvarado,subst,Substitution 3,
974412,80,,2289,Leon,10100.0,L. Romero,35687.0,J. Angulo,subst,Substitution 4,
974412,80,,2289,Leon,2586.0,Á. Mena,2845.0,J. Campbell,subst,Substitution 5,
974413,12,,2288,Necaxa,51689.0,A. Oliveros,,,Card,Yellow Card,
974413,14,,2285,Santos Laguna,35878.0,A. Cervantes,,,Card,Yellow Card,
974413,34,,2288,Necaxa,35800.0,J. Esquivel,,,Card,Yellow Card,
974413,46,,2288,Necaxa,35643.0,R. Monreal,9723.0,F. Batista,subst,Substitution 1,
974413,55,,2285,Santos Laguna,212841.0,S. Muñóz,35790.0,J. Correa,subst,Substitution 1,
974413,55,,2285,Santos Laguna,35878.0,A. Cervantes,127226.0,A. López,subst,Substitution 2,
974413,66,,2288,Necaxa,35793.0,B. Garnica,325270.0,J. Domínguez,subst,Substitution 2,
974413,66,,2288,Necaxa,6711.0,D. Batallini,341969.0,H. Jurado,subst,Substitution 3,
974413,73,,2288,Necaxa,36045.0,F. Madrigal,378974.0,R. Cortéz,subst,Substitution 4,
974413,77,,2285,Santos Laguna,269414.0,J. González,127214.0,D. Medina,subst,Substitution 3,
974413,83,,2285,Santos Laguna,36501.0,O. Manzanarez,,,Card,Yellow Card,
974413,85,,2285,Santos Laguna,6579.0,J. Brunetta,126671.0,L. González,subst,Substitution 4,
974414,29,,2291,Puebla,35782.0,D. De Buen,,,Card,Yellow Card,
974414,46,,2298,FC Juarez,359835.0,D. García,6392.0,A. Urzi,subst,Substitution 1,
974414,64,,2298,FC Juarez,35721.0,A. Medina,6245.0,J. Soñora,subst,Substitution 2,
974414,65,,2298,FC Juarez,70757.0,M. Olivera,,,Card,Yellow Card,
974414,65,,2291,Puebla,35634.0,M. Barragan,,,Card,Yellow Card,
974414,70,,2291,Puebla,35634.0,M. Barragán,,,Goal,Penalty,
974414,74,,2298,FC Juarez,75989.0,T. Molina,35768.0,S. Ormeño,subst,Substitution 3,
974414,74,,2298,FC Juarez,70757.0,M. Olivera,35813.0,M. Laínez,subst,Substitution 4,
974414,80,,2291,Puebla,35751.0,O. Fernández,128161.0,I. Vázquez,subst,Substitution 1,
974414,80,,2291,Puebla,10066.0,Gustavo Ferrareis,68514.0,Lucas Maia,subst,Substitution 2,
974414,84,,2291,Puebla,92712.0,L. Garcia,,,Card,Yellow Card,
974414,85,,2291,Puebla,92712.0,L. García,157905.0,Á. Robles,subst,Substitution 3,
974414,88,,2298,FC Juarez,51616.0,G. Fernandez,,,Card,Yellow Card,
974414,90,3.0,2298,FC Juarez,2877.0,C. Salcedo,,,Card,Yellow Card,
974414,90,6.0,2291,Puebla,128161.0,I. Vazquez,,,Card,Yellow Card,
974414,90,7.0,2298,FC Juarez,35577.0,J. Salas,,,Card,Yellow Card,
974414,90,,2291,Puebla,35634.0,M. Barragán,36169.0,F. Arce,subst,Substitution 4,
974414,90,8.0,2291,Puebla,35720.0,F. Mancuello,36169.0,F. Arce,Goal,Normal Goal,
974415,9,,2295,Cruz Azul,12406.0,C. Rotondi,,,Goal,Normal Goal,
974415,17,,2295,Cruz Azul,35694.0,José Rivero,,,Card,Yellow Card,Time wasting
974415,40,,2292,Pachuca,196460.0,Mauricio Andre Isais,,,Card,Yellow Card,Foul
974415,45,,2295,Cruz Azul,2501.0,Juan Escobar,,,Card,Yellow Card,Foul
974415,46,,2292,Pachuca,35879.0,J. López,128166.0,I. Hernández,subst,Substitution 1,
974415,56,,2292,Pachuca,341971.0,J. Hernández,64134.0,M. Hinestroza,subst,Substitution 2,
974415,56,,2295,Cruz Azul,16432.0,M. Estrada,9968.0,G. Carneiro,subst,Substitution 1,
974415,64,,2295,Cruz Azul,51069.0,U. Antuna,6129.0,A. Lotti,subst,Substitution 2,
974415,64,,2295,Cruz Azul,12406.0,C. Rotondi,35760.0,C. Tabó,subst,Substitution 3,
974415,67,,2292,Pachuca,35669.0,R. de La Rosa,41450.0,C. Arango,subst,Substitution 3,
974415,67,,2295,Cruz Azul,310199.0,R. Huescas,6129.0,A. Lotti,Goal,Normal Goal,
974415,73,,2295,Cruz Azul,1688.0,Ramiro Funes Mori,,,Card,Yellow Card,Foul
974415,87,,2295,Cruz Azul,2888.0,Carlos Rodríguez,,,Card,Yellow Card,Foul
974415,88,,2295,Cruz Azul,2501.0,J. Escobar,35569.0,J. Silva,subst,Substitution 4,
974415,90,1.0,2292,Pachuca,35690.0,Luis Chávez,,,Var,Penalty cancelled,
974415,90,2.0,2295,Cruz Azul,35760.0,Christian Tabó,,,Card,Yellow Card,Foul
974416,45,2.0,2289,Leon,94559.0,A. Alvarado,35595.0,I. Moreno,Goal,Normal Goal,
974416,54,,2287,Club America,2616.0,Jonathan Rodríguez,51618.0,B. Rodríguez,subst,Substitution 1,
974416,54,,2287,Club America,46744.0,L. Suárez,35885.0,A. Zendejas,subst,Substitution 2,
974416,54,,2287,Club America,2880.0,J. dos Santos,70473.0,R. Sánchez,subst,Substitution 3,
974416,63,,2287,Club America,2561.0,D. Valdés,51535.0,S. Cáceres,Goal,Normal Goal,
974416,65,,2287,Club America,2561.0,D. Valdes,,,Card,Yellow Card,
974416,65,,2289,Leon,35654.0,S. Barreiro,,,Card,Yellow Card,
974416,68,,2287,Club America,35603.0,H. Martín,35885.0,A. Zendejas,Goal,Normal Goal,
974416,70,,2289,Leon,35473.0,R. Cota,,,Card,Yellow Card,
974416,72,,2289,Leon,35595.0,I. Moreno,,,Card,Yellow Card,
974416,82,,2289,Leon,16265.0,L. Di Yorio,35730.0,B. Rubio,subst,Substitution 1,
974416,82,,2287,Club America,750.0,Álvaro Fidalgo,35488.0,P. Aquino,subst,Substitution 4,
974416,83,,2289,Leon,94559.0,A. Alvarado,2586.0,Á. Mena,subst,Substitution 2,
974416,88,,2289,Leon,35574.0,E. Hernández,2845.0,J. Campbell,subst,Substitution 3,
974416,88,,2289,Leon,35595.0,I. Moreno,63947.0,B. Castillo,subst,Substitution 4,
974416,90,,2289,Leon,35485.0,O. Rodríguez,135157.0,P. Bellón,subst,Substitution 5,
974416,90,,2287,Club America,2561.0,D. Valdés,2870.0,N. Araújo,subst,Substitution 5,
974416,90,4.0,2289,Leon,2845.0,J. Campbell,5872.0,A. Frías,Goal,Normal Goal,
974417,5,,2282,Monterrey,16482.0,R. Aguirre,35550.0,M. Meza,Goal,Normal Goal,
974417,22,,2282,Monterrey,16482.0,R. Aguirre,2509.0,C. Ortiz,Goal,Normal Goal,
974417,26,,2280,Club Tijuana,50768.0,L. Rodriguez,,,Card,Yellow Card,
974417,32,,2282,Monterrey,6485.0,G. Berterame,35539.0,S. Medina,Goal,Normal Goal,
974417,35,,2280,Club Tijuana,2884.0,J. Vázquez,36324.0,R. Godínez,subst,Substitution 1,
974417,46,,2282,Monterrey,2881.0,J. Gallardo,2556.0,S. Vegas,subst,Substitution 1,
974417,46,,2282,Monterrey,35539.0,S. Medina,94831.0,A. Grijalva,subst,Substitution 2,
974417,56,,2282,Monterrey,35550.0,M. Meza,,,Card,Yellow Card,
974417,57,,2280,Club Tijuana,59070.0,A. Martínez,10149.0,B. Romero,subst,Substitution 2,
974417,65,,2282,Monterrey,35546.0,A. González,6528.0,D. Vergara,subst,Substitution 3,
974417,65,,2280,Club Tijuana,35511.0,J. Díaz,36182.0,F. Contreras,subst,Substitution 3,
974417,65,,2282,Monterrey,35550.0,M. Meza,16570.0,J. Rojas,subst,Substitution 4,
974417,74,,2280,Club Tijuana,59333.0,C. F. Valenzuela,,,Card,Yellow Card,
974417,76,,2282,Monterrey,6485.0,G. Berterame,35970.0,L. Romo,Goal,Normal Goal,
974417,77,,2282,Monterrey,6485.0,G. Berterame,35974.0,J. Cortizo,subst,Substitution 5,
974417,82,,2282,Monterrey,16482.0,R. Aguirre,,,Card,Yellow Card,
974417,83,,2280,Club Tijuana,35715.0,A. Canelo,,,Var,Goal Disallowed - offside,
974417,90,4.0,2280,Club Tijuana,11597.0,N. Diaz,,,Card,Yellow Card,
974418,4,,2278,Guadalajara Chivas,2879.0,R. Alvarado,35887.0,C. Cisneros,Goal,Normal Goal,
974418,31,,2278,Guadalajara Chivas,35887.0,C. Cisneros,35877.0,F. Beltrán,Goal,Normal Goal,
974418,33,,2283,Atlas,35532.0,J. Quiñones,35792.0,J. Furch,Goal,Normal Goal,
974418,36,,2278,Guadalajara Chivas,290059.0,J. Orozco,,,Card,Yellow Card,
974418,36,,2283,Atlas,35532.0,J. Quinones,,,Card,Yellow Card,
974418,40,,2278,Guadalajara Chivas,35874.0,G. Sepulveda,,,Card,Yellow Card,
974418,42,,2278,Guadalajara Chivas,35887.0,C. Cisneros,,,Card,Yellow Card,
974418,45,2.0,2283,Atlas,35860.0,O. Herrera,35597.0,L. Reyes,Goal,Normal Goal,
974418,46,,2283,Atlas,2482.0,C. Vargas,,,Card,Yellow Card,
974418,54,,2283,Atlas,36160.0,D. Barbosa,,,Card,Yellow Card,
974418,55,,2278,Guadalajara Chivas,2889.0,A. Vega,,,Goal,Normal Goal,
974418,57,,2283,Atlas,35532.0,J. Quiñones,,,Goal,Normal Goal,
974418,57,,2278,Guadalajara Chivas,2889.0,A. Vega,,,Card,Yellow Card,
974418,62,,2283,Atlas,35830.0,A. Gómez,35856.0,É. Zaldívar,subst,Substitution 1,
974418,65,,2278,Guadalajara Chivas,35888.0,R. Cisneros,92590.0,D. Ríos,subst,Substitution 1,
974418,66,,2278,Guadalajara Chivas,2879.0,R. Alvarado,,,Card,Yellow Card,
974418,77,,2283,Atlas,35860.0,O. Herrera,51096.0,M. Manotas,subst,Substitution 2,
974418,79,,2278,Guadalajara Chivas,35887.0,C. Cisneros,41489.0,A. Briseño,subst,Substitution 2,
974418,84,,2283,Atlas,36160.0,D. Barbosa,35772.0,J. Abella,subst,Substitution 3,
974418,84,,2283,Atlas,35792.0,J. Furch,94561.0,C. Trejo,subst,Substitution 4,
974418,87,,2283,Atlas,35856.0,E. Zaldivar,,,Card,Yellow Card,
974418,90,,2278,Guadalajara Chivas,35877.0,F. Beltrán,35623.0,R. González,subst,Substitution 3,
974418,90,,2278,Guadalajara Chivas,35613.0,C. Calderón,35870.0,A. Mayorga,subst,Substitution 4,
974418,90,,2278,Guadalajara Chivas,2879.0,R. Alvarado,189568.0,P. Pérez,subst,Substitution 5,
974418,90,7.0,2283,Atlas,35597.0,L. Reyes,,,Card,Yellow Card,
974418,90,2.0,2283,Atlas,35783.0,B. Lozano,,,Card,Yellow Card,
974419,13,,2281,Toluca,269462.0,Brian García,,,Card,Yellow Card,Foul
974419,15,,2279,Tigres UANL,30795.0,Samir Caetano,,,Card,Yellow Card,Foul
974419,24,,2279,Tigres UANL,35531.0,Luis Quiñones,,,Card,Yellow Card,Foul
974419,27,,2281,Toluca,2552.0,I. Lichnovsky,,,Goal,Own Goal,
974419,29,,2279,Tigres UANL,35531.0,Luis Quiñones,,,Card,Yellow Card,Argument
974419,29,,2279,Tigres UANL,35531.0,Luis Quiñones,,,Card,Red Card,Argument
974419,38,,2279,Tigres UANL,35518.0,Javier Aquino,,,Card,Yellow Card,Foul
974419,45,1.0,2281,Toluca,2518.0,C. González,51776.0,M. Araújo,Goal,Normal Goal,
974419,46,,2279,Tigres UANL,35521.0,Rafael Carioca,35855.0,J. Vigón,subst,Substitution 1,
974419,46,,2279,Tigres UANL,36059.0,N. Ibáñez,1577.0,D. Lainez,subst,Substitution 2,
974419,46,,2279,Tigres UANL,35518.0,J. Aquino,35524.0,J. Garza,subst,Substitution 3,
974419,59,,2279,Tigres UANL,1577.0,Diego Lainez,,,Card,Yellow Card,Foul
974419,64,,2279,Tigres UANL,36010.0,R. Fulgencio,35590.0,S. Córdova,subst,Substitution 4,
974419,66,,2281,Toluca,36187.0,É. López,35484.0,F. Navarro,subst,Substitution 1,
974419,66,,2281,Toluca,2563.0,J. Meneses,51489.0,L. Fernández,subst,Substitution 2,
974419,69,,2281,Toluca,2518.0,C. González,,,Goal,Normal Goal,
974419,76,,2279,Tigres UANL,35530.0,A. Gignac,35855.0,J. Vigón,Goal,Normal Goal,
974419,76,,2281,Toluca,35981.0,M. Ruiz,51213.0,S. Saucedo,subst,Substitution 3,
974419,76,,2281,Toluca,2518.0,C. González,35985.0,Camilo Sanvezzo,subst,Substitution 4,
974419,82,,2279,Tigres UANL,2552.0,I. Lichnovsky,10402.0,N. López,subst,Substitution 5,
974419,87,,2281,Toluca,44435.0,C. Baeza,108542.0,J. Venegas,subst,Substitution 5,
974419,90,,2279,Tigres UANL,10402.0,N. López,,,Goal,Penalty,
974420,4,,14002,Mazatlán,35943.0,Roberto Meraz,,,Card,Yellow Card,Foul
974420,8,,14002,Mazatlán,6494.0,Facundo Almada,,,Card,Yellow Card,Foul
